order_id,order_date,customer_id,customer_type,product_name,category,unit_price,quantity,revenue,channel,device,region,returned,return_reason,month,month_name,week,weekday,is_returned
ORD-5594,2025-02-13,CUST-0332,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southeast,No,,2,February,7,Thursday,False
ORD-4119,2025-01-31,CUST-0470,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Desktop,Southeast,No,,1,January,5,Friday,False
ORD-9863,2025-03-24,CUST-1635,New,Leather Card Wallet,Accessories,25.0,1,25.0,Referral,Tablet,West,No,,3,March,13,Monday,False
ORD-6821,2025-02-24,CUST-0755,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Mobile,Midwest,No,,2,February,9,Monday,False
ORD-6306,2025-02-19,CUST-2104,New,Leather Card Wallet,Accessories,25.0,2,50.0,Paid Social,Tablet,Northeast,No,,2,February,8,Wednesday,False
ORD-8562,2025-03-12,CUST-1463,New,Linen Joggers - Slate,Apparel,32.0,3,96.0,Organic Search,Mobile,Midwest,Yes,Changed mind,3,March,11,Wednesday,True
ORD-7473,2025-03-03,CUST-0449,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Southwest,No,,3,March,10,Monday,False
ORD-7063,2025-02-26,CUST-1550,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Referral,Mobile,Southwest,No,,2,February,9,Wednesday,False
ORD-5697,2025-02-14,CUST-0094,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Mobile,Northeast,No,,2,February,7,Friday,False
ORD-8272,2025-03-10,CUST-2266,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Midwest,No,,3,March,11,Monday,False
ORD-4593,2025-02-05,CUST-1932,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Midwest,No,,2,February,6,Wednesday,False
ORD-1153,2025-01-02,CUST-0160,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Mobile,Midwest,No,,1,January,1,Thursday,False
ORD-2634,2025-01-17,CUST-1347,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Mobile,Midwest,No,,1,January,3,Friday,False
ORD-9004,2025-03-17,CUST-0231,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,Southeast,No,,3,March,12,Monday,False
ORD-3628,2025-01-26,CUST-1892,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Desktop,Southeast,No,,1,January,4,Sunday,False
ORD-8077,2025-03-08,CUST-1931,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Desktop,Southeast,No,,3,March,10,Saturday,False
ORD-8092,2025-03-08,CUST-1834,New,Leather Card Wallet,Accessories,25.0,2,50.0,Paid Social,Mobile,Southwest,No,,3,March,10,Saturday,False
ORD-8724,2025-03-14,CUST-0128,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Mobile,West,No,,3,March,11,Friday,False
ORD-10411,2025-03-28,CUST-0446,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Midwest,No,,3,March,13,Friday,False
ORD-10393,2025-03-28,CUST-2432,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Tablet,Southwest,No,,3,March,13,Friday,False
ORD-8521,2025-03-12,CUST-0944,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Referral,Mobile,Southwest,No,,3,March,11,Wednesday,False
ORD-9391,2025-03-20,CUST-0936,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,Midwest,No,,3,March,12,Thursday,False
ORD-5087,2025-02-10,CUST-1645,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Email,Mobile,Northeast,No,,2,February,7,Monday,False
ORD-1654,2025-01-07,CUST-1431,New,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Mobile,West,No,,1,January,2,Tuesday,False
ORD-1425,2025-01-04,CUST-1172,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Mobile,Southeast,No,,1,January,1,Saturday,False
ORD-6680,2025-02-23,CUST-1520,New,Brass Key Hook,Home & Kitchen,14.0,3,42.0,Direct,Tablet,Midwest,No,,2,February,8,Sunday,False
ORD-5175,2025-02-10,CUST-0716,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,West,No,,2,February,7,Monday,False
ORD-9059,2025-03-17,CUST-0219,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Mobile,Midwest,No,,3,March,12,Monday,False
ORD-5342,2025-02-12,CUST-0722,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Southwest,No,,2,February,7,Wednesday,False
ORD-6470,2025-02-20,CUST-0922,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,West,No,,2,February,8,Thursday,False
ORD-8199,2025-03-09,CUST-2258,New,Merino Crew Sweater,Apparel,69.0,2,138.0,Direct,Desktop,West,No,,3,March,10,Sunday,False
ORD-3650,2025-01-27,CUST-0764,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,Southeast,No,,1,January,5,Monday,False
ORD-4115,2025-01-31,CUST-0333,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,West,No,,1,January,5,Friday,False
ORD-3703,2025-01-27,CUST-0157,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Mobile,Southeast,No,,1,January,5,Monday,False
ORD-2856,2025-01-19,CUST-2169,New,Ribbed Beanie,Apparel,22.0,2,44.0,Paid Social,Tablet,Southeast,No,,1,January,3,Sunday,False
ORD-5016,2025-02-10,CUST-2107,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Desktop,Northeast,No,,2,February,7,Monday,False
ORD-2262,2025-01-13,CUST-0413,Returning,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Direct,Mobile,Southwest,No,,1,January,3,Monday,False
ORD-3795,2025-01-28,CUST-1690,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Mobile,West,No,,1,January,5,Tuesday,False
ORD-7606,2025-03-04,CUST-0801,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,West,Yes,Changed mind,3,March,10,Tuesday,True
ORD-7367,2025-03-02,CUST-2212,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Desktop,Northeast,No,,3,March,9,Sunday,False
ORD-8435,2025-03-11,CUST-1984,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Desktop,Midwest,No,,3,March,11,Tuesday,False
ORD-2280,2025-01-13,CUST-2081,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,,1,January,3,Monday,False
ORD-4489,2025-02-04,CUST-0630,Returning,Leather Card Wallet,Accessories,25.0,3,75.0,Paid Social,Mobile,Southwest,No,,2,February,6,Tuesday,False
ORD-3530,2025-01-25,CUST-0722,Returning,Leather Card Wallet,Accessories,25.0,3,75.0,Email,Desktop,Northeast,No,,1,January,4,Saturday,False
ORD-9861,2025-03-24,CUST-0206,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Email,Mobile,Northeast,No,,3,March,13,Monday,False
ORD-7121,2025-02-27,CUST-0449,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Direct,Desktop,Southeast,Yes,Defective,2,February,9,Thursday,True
ORD-9736,2025-03-23,CUST-0430,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Email,Desktop,Midwest,No,,3,March,12,Sunday,False
ORD-9338,2025-03-19,CUST-1255,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Organic Search,Mobile,Midwest,No,,3,March,12,Wednesday,False
ORD-5109,2025-02-10,CUST-0605,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Email,Tablet,Midwest,No,,2,February,7,Monday,False
ORD-2428,2025-01-15,CUST-0712,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Mobile,Northeast,No,,1,January,3,Wednesday,False
ORD-7560,2025-03-03,CUST-0762,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Email,Mobile,Southeast,No,,3,March,10,Monday,False
ORD-2982,2025-01-20,CUST-1539,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Desktop,West,No,,1,January,4,Monday,False
ORD-4368,2025-02-03,CUST-0183,Returning,Linen Joggers - Slate,Apparel,32.0,3,96.0,Organic Search,Desktop,Southwest,No,,2,February,6,Monday,False
ORD-3385,2025-01-24,CUST-2330,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,Southwest,No,,1,January,4,Friday,False
ORD-7024,2025-02-26,CUST-2285,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,Southwest,No,,2,February,9,Wednesday,False
ORD-10431,2025-03-29,CUST-0170,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Desktop,Southeast,Yes,Wrong size,3,March,13,Saturday,True
ORD-2631,2025-01-17,CUST-1739,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Southwest,Yes,Wrong size,1,January,3,Friday,True
ORD-7690,2025-03-05,CUST-0809,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Tablet,Southwest,No,,3,March,10,Wednesday,False
ORD-5355,2025-02-12,CUST-0897,New,Woven Market Tote,Accessories,18.0,1,18.0,Direct,Mobile,Southwest,No,,2,February,7,Wednesday,False
ORD-5055,2025-02-10,CUST-2450,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Mobile,Southwest,Yes,Wrong size,2,February,7,Monday,True
ORD-3591,2025-01-26,CUST-1984,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Mobile,West,No,,1,January,4,Sunday,False
ORD-7201,2025-02-28,CUST-2123,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Mobile,Southwest,Yes,Defective,2,February,9,Friday,True
ORD-6799,2025-02-24,CUST-1837,New,Ribbed Beanie,Apparel,22.0,1,22.0,Email,Desktop,Midwest,Yes,Changed mind,2,February,9,Monday,True
ORD-5192,2025-02-11,CUST-1764,New,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Desktop,Northeast,No,,2,February,7,Tuesday,False
ORD-6319,2025-02-19,CUST-0854,New,Oversized Linen Tee,Apparel,24.0,3,72.0,Direct,Mobile,Southwest,No,,2,February,8,Wednesday,False
ORD-1190,2025-01-02,CUST-0128,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Mobile,Midwest,Yes,Wrong size,1,January,1,Thursday,True
ORD-6631,2025-02-22,CUST-0944,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,West,No,,2,February,8,Saturday,False
ORD-9940,2025-03-25,CUST-1604,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Mobile,Northeast,No,,3,March,13,Tuesday,False
ORD-2390,2025-01-14,CUST-1369,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Paid Social,Desktop,Midwest,No,,1,January,3,Tuesday,False
ORD-1152,2025-01-02,CUST-0512,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Referral,Mobile,West,No,,1,January,1,Thursday,False
ORD-4441,2025-02-04,CUST-1420,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Email,Desktop,Southeast,No,,2,February,6,Tuesday,False
ORD-10048,2025-03-25,CUST-1185,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,Southeast,No,,3,March,13,Tuesday,False
ORD-6339,2025-02-19,CUST-0315,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,Northeast,Yes,Changed mind,2,February,8,Wednesday,True
ORD-8514,2025-03-12,CUST-2311,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Desktop,Midwest,No,,3,March,11,Wednesday,False
ORD-2041,2025-01-10,CUST-0677,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Desktop,Southwest,Yes,Defective,1,January,2,Friday,True
ORD-3552,2025-01-25,CUST-0902,New,Merino Crew Sweater,Apparel,69.0,2,138.0,Organic Search,Desktop,Midwest,No,,1,January,4,Saturday,False
ORD-10114,2025-03-26,CUST-0738,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Referral,Tablet,West,No,,3,March,13,Wednesday,False
ORD-9123,2025-03-17,CUST-1628,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Desktop,Midwest,No,,3,March,12,Monday,False
ORD-8337,2025-03-10,CUST-0857,New,Ribbed Beanie,Apparel,22.0,2,44.0,Direct,Mobile,West,No,,3,March,11,Monday,False
ORD-7576,2025-03-04,CUST-2071,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Email,Mobile,West,No,,3,March,10,Tuesday,False
ORD-9317,2025-03-19,CUST-0746,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Desktop,Northeast,No,,3,March,12,Wednesday,False
ORD-8328,2025-03-10,CUST-0769,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Mobile,Northeast,No,,3,March,11,Monday,False
ORD-1588,2025-01-06,CUST-0976,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Referral,Tablet,Midwest,Yes,Wrong size,1,January,2,Monday,True
ORD-4156,2025-01-31,CUST-1178,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Desktop,Northeast,No,,1,January,5,Friday,False
ORD-6163,2025-02-18,CUST-1383,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Desktop,West,Yes,Changed mind,2,February,8,Tuesday,True
ORD-5133,2025-02-10,CUST-1108,New,Merino Crew Sweater,Apparel,69.0,3,207.0,Organic Search,Mobile,Northeast,No,,2,February,7,Monday,False
ORD-4386,2025-02-03,CUST-1552,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Mobile,Southwest,No,,2,February,6,Monday,False
ORD-9767,2025-03-23,CUST-1926,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Northeast,No,,3,March,12,Sunday,False
ORD-2535,2025-01-16,CUST-0285,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Mobile,Southeast,No,,1,January,3,Thursday,False
ORD-5084,2025-02-10,CUST-1977,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Direct,Desktop,Midwest,No,,2,February,7,Monday,False
ORD-7365,2025-03-02,CUST-0714,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,Southeast,No,,3,March,9,Sunday,False
ORD-4851,2025-02-07,CUST-1650,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Desktop,West,Yes,Defective,2,February,6,Friday,True
ORD-4575,2025-02-05,CUST-0754,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Desktop,West,No,,2,February,6,Wednesday,False
ORD-10059,2025-03-25,CUST-0016,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Mobile,West,No,,3,March,13,Tuesday,False
ORD-4074,2025-01-31,CUST-0104,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Desktop,Northeast,No,,1,January,5,Friday,False
ORD-2732,2025-01-17,CUST-1500,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,West,No,,1,January,3,Friday,False
ORD-6895,2025-02-25,CUST-1009,New,Oversized Linen Tee,Apparel,24.0,3,72.0,Organic Search,Desktop,Northeast,No,,2,February,9,Tuesday,False
ORD-9493,2025-03-20,CUST-1204,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Mobile,Northeast,No,,3,March,12,Thursday,False
ORD-9496,2025-03-20,CUST-0088,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Referral,Mobile,Southwest,No,,3,March,12,Thursday,False
ORD-1435,2025-01-05,CUST-1255,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Southwest,No,,1,January,1,Sunday,False
ORD-6904,2025-02-25,CUST-1645,New,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Desktop,West,No,,2,February,9,Tuesday,False
ORD-8376,2025-03-11,CUST-0565,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,West,No,,3,March,11,Tuesday,False
ORD-2693,2025-01-17,CUST-2240,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Desktop,Midwest,Yes,Changed mind,1,January,3,Friday,True
ORD-4682,2025-02-06,CUST-2181,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Southwest,No,,2,February,6,Thursday,False
ORD-4504,2025-02-04,CUST-1536,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Desktop,Southeast,No,,2,February,6,Tuesday,False
ORD-6035,2025-02-17,CUST-2028,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Direct,Mobile,Northeast,No,,2,February,8,Monday,False
ORD-4503,2025-02-04,CUST-1960,New,Ribbed Beanie,Apparel,22.0,1,22.0,Referral,Mobile,West,Yes,Defective,2,February,6,Tuesday,True
ORD-3322,2025-01-23,CUST-0395,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Paid Social,Desktop,Southwest,No,,1,January,4,Thursday,False
ORD-3017,2025-01-21,CUST-0666,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,West,No,,1,January,4,Tuesday,False
ORD-6593,2025-02-22,CUST-0780,Returning,Woven Market Tote,Accessories,18.0,3,54.0,Organic Search,Mobile,Southeast,No,,2,February,8,Saturday,False
ORD-9930,2025-03-24,CUST-0406,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Tablet,Southwest,No,,3,March,13,Monday,False
ORD-8768,2025-03-14,CUST-1390,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Desktop,Midwest,No,,3,March,11,Friday,False
ORD-8049,2025-03-08,CUST-1628,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Southeast,No,,3,March,10,Saturday,False
ORD-10289,2025-03-27,CUST-1987,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Desktop,Northeast,No,,3,March,13,Thursday,False
ORD-8522,2025-03-12,CUST-0874,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Desktop,Southwest,No,,3,March,11,Wednesday,False
ORD-2206,2025-01-13,CUST-0795,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Desktop,Southeast,No,,1,January,3,Monday,False
ORD-3616,2025-01-26,CUST-1505,New,Woven Market Tote,Accessories,18.0,1,18.0,Paid Social,Mobile,Midwest,No,,1,January,4,Sunday,False
ORD-3927,2025-01-29,CUST-0542,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,West,No,,1,January,5,Wednesday,False
ORD-10053,2025-03-25,CUST-0906,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,Northeast,No,,3,March,13,Tuesday,False
ORD-4561,2025-02-05,CUST-0685,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Email,Mobile,West,No,,2,February,6,Wednesday,False
ORD-4287,2025-02-02,CUST-1582,New,Ribbed Beanie,Apparel,22.0,1,22.0,Organic Search,Desktop,Southwest,No,,2,February,5,Sunday,False
ORD-10596,2025-03-31,CUST-0716,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Mobile,Northeast,No,,3,March,14,Monday,False
ORD-5224,2025-02-11,CUST-1391,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Tablet,West,No,,2,February,7,Tuesday,False
ORD-10455,2025-03-29,CUST-2138,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Midwest,No,,3,March,13,Saturday,False
ORD-7660,2025-03-04,CUST-0513,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Mobile,Southeast,No,,3,March,10,Tuesday,False
ORD-5237,2025-02-11,CUST-2172,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Desktop,Southwest,Yes,Wrong size,2,February,7,Tuesday,True
ORD-10541,2025-03-30,CUST-1402,New,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Mobile,Northeast,No,,3,March,13,Sunday,False
ORD-5098,2025-02-10,CUST-0132,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Mobile,Midwest,No,,2,February,7,Monday,False
ORD-9648,2025-03-22,CUST-0454,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Mobile,Southeast,No,,3,March,12,Saturday,False
ORD-2285,2025-01-13,CUST-0226,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Referral,Mobile,Northeast,No,,1,January,3,Monday,False
ORD-7061,2025-02-26,CUST-0470,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Southeast,No,,2,February,9,Wednesday,False
ORD-9655,2025-03-22,CUST-1161,New,Ribbed Beanie,Apparel,22.0,2,44.0,Paid Social,Desktop,Southwest,No,,3,March,12,Saturday,False
ORD-1606,2025-01-07,CUST-0582,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Southeast,No,,1,January,2,Tuesday,False
ORD-1229,2025-01-02,CUST-1412,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Desktop,Southeast,No,,1,January,1,Thursday,False
ORD-9240,2025-03-18,CUST-1594,New,Merino Crew Sweater,Apparel,69.0,2,138.0,Paid Social,Mobile,Northeast,No,,3,March,12,Tuesday,False
ORD-2507,2025-01-15,CUST-0068,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Midwest,No,,1,January,3,Wednesday,False
ORD-7765,2025-03-05,CUST-0183,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Organic Search,Mobile,Northeast,No,,3,March,10,Wednesday,False
ORD-4959,2025-02-09,CUST-0550,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,Southeast,No,,2,February,6,Sunday,False
ORD-10682,2025-03-31,CUST-0078,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Organic Search,Desktop,Southwest,No,,3,March,14,Monday,False
ORD-5857,2025-02-15,CUST-0843,New,Leather Card Wallet,Accessories,25.0,2,50.0,Direct,Mobile,Southwest,No,,2,February,7,Saturday,False
ORD-3548,2025-01-25,CUST-0271,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Mobile,Midwest,No,,1,January,4,Saturday,False
ORD-4085,2025-01-31,CUST-0162,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Tablet,Midwest,No,,1,January,5,Friday,False
ORD-1892,2025-01-09,CUST-1803,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Organic Search,Mobile,West,No,,1,January,2,Thursday,False
ORD-10523,2025-03-30,CUST-1864,New,Leather Card Wallet,Accessories,25.0,2,50.0,Paid Social,Desktop,Northeast,No,,3,March,13,Sunday,False
ORD-2101,2025-01-11,CUST-1306,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,Midwest,No,,1,January,2,Saturday,False
ORD-3045,2025-01-21,CUST-0803,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Mobile,Southeast,No,,1,January,4,Tuesday,False
ORD-10685,2025-03-31,CUST-1999,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Southwest,No,,3,March,14,Monday,False
ORD-9439,2025-03-20,CUST-0324,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Mobile,West,No,,3,March,12,Thursday,False
ORD-3416,2025-01-24,CUST-1694,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Referral,Mobile,Southeast,No,,1,January,4,Friday,False
ORD-4634,2025-02-06,CUST-2438,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Desktop,Southwest,No,,2,February,6,Thursday,False
ORD-4353,2025-02-03,CUST-2024,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Southeast,No,,2,February,6,Monday,False
ORD-10227,2025-03-27,CUST-0969,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Northeast,No,,3,March,13,Thursday,False
ORD-9311,2025-03-19,CUST-2425,New,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Mobile,Northeast,No,,3,March,12,Wednesday,False
ORD-1486,2025-01-05,CUST-0406,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Direct,Mobile,West,No,,1,January,1,Sunday,False
ORD-10585,2025-03-31,CUST-0411,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Paid Social,Desktop,Southwest,No,,3,March,14,Monday,False
ORD-2336,2025-01-14,CUST-1059,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,Northeast,No,,1,January,3,Tuesday,False
ORD-7622,2025-03-04,CUST-2379,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Northeast,No,,3,March,10,Tuesday,False
ORD-5764,2025-02-14,CUST-1591,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Email,Tablet,Northeast,Yes,Defective,2,February,7,Friday,True
ORD-4072,2025-01-31,CUST-0239,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Email,Mobile,Northeast,No,,1,January,5,Friday,False
ORD-6127,2025-02-17,CUST-2205,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Mobile,Southwest,No,,2,February,8,Monday,False
ORD-5039,2025-02-10,CUST-0905,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Mobile,West,No,,2,February,7,Monday,False
ORD-6508,2025-02-21,CUST-0413,Returning,Canvas Weekender Bag,Accessories,59.99,2,119.98,Email,Mobile,Midwest,No,,2,February,8,Friday,False
ORD-10603,2025-03-31,CUST-0071,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Midwest,No,,3,March,14,Monday,False
ORD-8960,2025-03-16,CUST-0628,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,West,No,,3,March,11,Sunday,False
ORD-5664,2025-02-14,CUST-0239,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Paid Social,Mobile,Southwest,No,,2,February,7,Friday,False
ORD-3376,2025-01-24,CUST-1964,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Organic Search,Mobile,Southwest,No,,1,January,4,Friday,False
ORD-9184,2025-03-18,CUST-0271,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Organic Search,Mobile,Southwest,No,,3,March,12,Tuesday,False
ORD-1453,2025-01-05,CUST-0052,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Southeast,No,,1,January,1,Sunday,False
