order_id,order_date,customer_id,customer_type,product_name,category,unit_price,quantity,revenue,channel,device,region,returned,return_reason
ORD-8677,2025-03-13,CUST-0347,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Mobile,Midwest,No,
ORD-5835,2025-02-15,CUST-2090,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Midwest,No,
ORD-10050,2025-03-25,CUST-0634,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Email,Desktop,West,No,
ORD-2182,2025-01-12,CUST-0286,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Email,Mobile,Southeast,No,
ORD-7911,2025-03-06,CUST-1005,New,Leather Card Wallet,Accessories,25.0,2,50.0,Organic Search,Desktop,Southwest,No,
ORD-4251,2025-02-02,CUST-1504,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Direct,Mobile,West,No,
ORD-7736,2025-03-05,CUST-1917,New,Linen Joggers - Slate,Apparel,32.0,3,96.0,Paid Social,Tablet,Midwest,Yes,Defective
ORD-8809,2025-03-14,CUST-0644,Returning,Canvas Weekender Bag,Accessories,59.99,2,119.98,Direct,Tablet,Southwest,No,
ORD-3997,2025-01-30,CUST-1080,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,West,No,
ORD-1990,2025-01-10,CUST-0390,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Mobile,Northeast,No,
ORD-4977,2025-02-09,CUST-1066,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Mobile,Southwest,No,
ORD-5759,2025-02-14,CUST-0685,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Mobile,Northeast,No,
ORD-4515,2025-02-04,CUST-1638,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Tablet,Northeast,No,
ORD-1805,2025-01-09,CUST-0716,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Paid Social,Desktop,Northeast,No,
ORD-5766,2025-02-14,CUST-1704,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Mobile,Northeast,No,
ORD-3216,2025-01-22,CUST-1298,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Organic Search,Desktop,West,No,
ORD-6918,2025-02-25,CUST-1854,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Tablet,Southwest,No,
ORD-6499,2025-02-21,CUST-0162,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Northeast,No,
ORD-9424,2025-03-20,CUST-2389,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Southeast,No,
ORD-2665,2025-01-17,CUST-0823,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Desktop,West,Yes,Defective
ORD-5490,2025-02-13,CUST-0944,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Organic Search,Mobile,Northeast,No,
ORD-5432,2025-02-12,CUST-2092,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Desktop,Midwest,No,
ORD-9522,2025-03-21,CUST-2269,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Tablet,Northeast,No,
ORD-8838,2025-03-15,CUST-0090,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Mobile,Midwest,No,
ORD-7440,2025-03-03,CUST-1536,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Referral,Mobile,Southwest,No,
ORD-5139,2025-02-10,CUST-1500,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Email,Mobile,Southeast,No,
ORD-5562,2025-02-13,CUST-0272,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,Northeast,No,
ORD-6679,2025-02-23,CUST-0218,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Desktop,Southwest,No,
ORD-1101,2025-01-01,CUST-2127,New,Canvas Weekender Bag,Accessories,59.99,2,119.98,Direct,Desktop,West,No,
ORD-5740,2025-02-14,CUST-1450,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Mobile,West,No,
ORD-7192,2025-02-28,CUST-0197,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,Southeast,No,
ORD-3505,2025-01-25,CUST-0890,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Southeast,No,
ORD-8745,2025-03-14,CUST-0105,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,Southwest,Yes,Not as described
ORD-8551,2025-03-12,CUST-0063,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Direct,Desktop,Northeast,No,
ORD-5778,2025-02-14,CUST-2220,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Midwest,Yes,Changed mind
ORD-3299,2025-01-23,CUST-0073,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Southeast,No,
ORD-8825,2025-03-15,CUST-2271,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Tablet,West,No,
ORD-4372,2025-02-03,CUST-0678,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Organic Search,Mobile,Southeast,No,
ORD-7014,2025-02-26,CUST-2145,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Paid Social,Mobile,Midwest,No,
ORD-9831,2025-03-24,CUST-2407,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Mobile,Northeast,No,
ORD-7948,2025-03-07,CUST-1813,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Desktop,Southwest,No,
ORD-8420,2025-03-11,CUST-0112,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Midwest,No,
ORD-3260,2025-01-23,CUST-1715,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Organic Search,Mobile,Midwest,No,
ORD-3634,2025-01-27,CUST-0275,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Paid Social,Tablet,West,No,
ORD-9508,2025-03-20,CUST-2162,New,Ribbed Beanie,Apparel,22.0,2,44.0,Organic Search,Mobile,West,No,
ORD-5151,2025-02-10,CUST-0656,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,Northeast,No,
ORD-1028,2025-01-01,CUST-0028,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Desktop,West,No,
ORD-2758,2025-01-18,CUST-0364,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,Midwest,No,
ORD-2510,2025-01-15,CUST-1416,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Email,Mobile,West,Yes,Changed mind
ORD-4599,2025-02-05,CUST-0550,Returning,Merino Crew Sweater,Apparel,69.0,2,138.0,Email,Mobile,Midwest,No,
ORD-4301,2025-02-03,CUST-1239,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Midwest,No,
ORD-8897,2025-03-15,CUST-0391,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Email,Desktop,Northeast,No,
ORD-5970,2025-02-16,CUST-1856,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Tablet,West,No,
ORD-6779,2025-02-24,CUST-0285,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Southwest,No,
ORD-9532,2025-03-21,CUST-2349,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Desktop,Midwest,No,
ORD-8548,2025-03-12,CUST-0286,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Paid Social,Mobile,Northeast,No,
ORD-9358,2025-03-19,CUST-1656,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Direct,Desktop,Northeast,No,
ORD-4450,2025-02-04,CUST-0700,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Mobile,Southeast,No,
ORD-6232,2025-02-19,CUST-1423,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,Midwest,No,
ORD-3958,2025-01-30,CUST-0487,Returning,Leather Card Wallet,Accessories,25.0,3,75.0,Paid Social,Desktop,Northeast,No,
ORD-9725,2025-03-23,CUST-2054,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,3,75.0,Paid Social,Mobile,Southeast,No,
ORD-10666,2025-03-31,CUST-0195,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Direct,Desktop,Northeast,No,
ORD-4607,2025-02-05,CUST-1313,New,Linen Joggers - Slate,Apparel,32.0,2,64.0,Organic Search,Tablet,Northeast,No,
ORD-3858,2025-01-29,CUST-1229,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,Northeast,No,
ORD-8727,2025-03-14,CUST-0094,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,West,No,
ORD-9608,2025-03-21,CUST-0768,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Desktop,Midwest,No,
ORD-5322,2025-02-11,CUST-1872,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Mobile,Southwest,No,
ORD-7866,2025-03-06,CUST-1715,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Mobile,Northeast,Yes,Defective
ORD-7430,2025-03-02,CUST-0162,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Referral,Tablet,Northeast,No,
ORD-2775,2025-01-18,CUST-1778,New,Canvas Weekender Bag,Accessories,59.99,3,179.97,Direct,Desktop,Midwest,No,
ORD-5222,2025-02-11,CUST-0097,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Tablet,Southwest,No,
ORD-4015,2025-01-30,CUST-1402,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Mobile,Midwest,No,
ORD-5768,2025-02-14,CUST-0644,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Desktop,Northeast,No,
ORD-8029,2025-03-08,CUST-0799,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Organic Search,Mobile,Northeast,No,
ORD-3812,2025-01-28,CUST-1295,New,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Direct,Mobile,Southeast,No,
ORD-4987,2025-02-09,CUST-0166,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Email,Mobile,Midwest,No,
ORD-7012,2025-02-26,CUST-1220,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Mobile,Southwest,No,
ORD-7933,2025-03-07,CUST-0741,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,West,No,
ORD-7551,2025-03-03,CUST-1207,New,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Organic Search,Mobile,Midwest,No,
ORD-4041,2025-01-30,CUST-2241,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Desktop,Southwest,No,
ORD-3234,2025-01-22,CUST-0465,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Mobile,Southeast,No,
ORD-3597,2025-01-26,CUST-1667,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Organic Search,Mobile,Midwest,No,
ORD-4003,2025-01-30,CUST-0566,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,West,No,
ORD-3359,2025-01-23,CUST-2078,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southeast,No,
ORD-6678,2025-02-23,CUST-1498,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Northeast,No,
ORD-1826,2025-01-09,CUST-1099,New,Canvas Weekender Bag,Accessories,59.99,3,179.97,Organic Search,Mobile,Southeast,No,
ORD-4356,2025-02-03,CUST-2241,New,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Mobile,Southeast,No,
ORD-3513,2025-01-25,CUST-0768,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Mobile,Southwest,No,
ORD-8130,2025-03-09,CUST-0433,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Organic Search,Desktop,West,No,
ORD-5561,2025-02-13,CUST-0527,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Email,Mobile,Midwest,No,
ORD-2334,2025-01-14,CUST-1842,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Direct,Tablet,Southwest,No,
ORD-1065,2025-01-01,CUST-1671,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,Southeast,Yes,Not as described
ORD-8380,2025-03-11,CUST-1872,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Southwest,No,
ORD-5590,2025-02-13,CUST-2280,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Desktop,Southeast,No,
ORD-7471,2025-03-03,CUST-0659,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Midwest,Yes,Wrong size
ORD-4364,2025-02-03,CUST-1679,New,Ribbed Beanie,Apparel,22.0,1,22.0,Direct,Mobile,Southeast,No,
ORD-4329,2025-02-03,CUST-2130,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Desktop,West,No,
ORD-8409,2025-03-11,CUST-0406,Returning,Woven Market Tote,Accessories,18.0,1,18.0,Paid Social,Mobile,Northeast,No,
ORD-3725,2025-01-27,CUST-1965,New,Ribbed Beanie,Apparel,22.0,2,44.0,Paid Social,Tablet,Northeast,No,
ORD-4718,2025-02-06,CUST-1267,New,Woven Market Tote,Accessories,18.0,1,18.0,Email,Mobile,Midwest,No,
ORD-3386,2025-01-24,CUST-2373,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Mobile,Midwest,No,
ORD-2227,2025-01-13,CUST-0605,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Desktop,Southwest,Yes,Defective
ORD-10017,2025-03-25,CUST-2431,New,Ribbed Beanie,Apparel,22.0,2,44.0,Organic Search,Desktop,Southwest,No,
ORD-8087,2025-03-08,CUST-0105,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Southeast,No,
ORD-6077,2025-02-17,CUST-0586,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Email,Mobile,Northeast,Yes,Defective
ORD-5514,2025-02-13,CUST-0530,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Referral,Mobile,West,No,
ORD-2239,2025-01-13,CUST-0782,Returning,Oversized Linen Tee,Apparel,24.0,2,48.0,Direct,Mobile,Northeast,No,
ORD-9220,2025-03-18,CUST-0927,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Organic Search,Mobile,Midwest,No,
ORD-10260,2025-03-27,CUST-1546,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Desktop,Northeast,No,
ORD-3341,2025-01-23,CUST-2438,New,Leather Card Wallet,Accessories,25.0,2,50.0,Referral,Mobile,Northeast,No,
ORD-3762,2025-01-28,CUST-0235,Returning,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Mobile,Southwest,No,
ORD-9938,2025-03-24,CUST-1600,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,Midwest,No,
ORD-7258,2025-02-28,CUST-2401,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Email,Mobile,Southeast,No,
ORD-4029,2025-01-30,CUST-0136,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Referral,Mobile,Southwest,No,
ORD-10147,2025-03-26,CUST-1376,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Mobile,Northeast,No,
ORD-5882,2025-02-15,CUST-1057,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Organic Search,Desktop,West,No,
ORD-10189,2025-03-27,CUST-0761,Returning,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Desktop,Midwest,Yes,Defective
ORD-5669,2025-02-14,CUST-0938,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Organic Search,Tablet,Southeast,No,
ORD-4111,2025-01-31,CUST-0810,New,Ribbed Beanie,Apparel,22.0,2,44.0,Organic Search,Desktop,West,No,
ORD-7101,2025-02-27,CUST-1887,New,Ribbed Beanie,Apparel,22.0,1,22.0,Email,Desktop,Southwest,No,
ORD-4531,2025-02-05,CUST-1996,New,Woven Market Tote,Accessories,18.0,1,18.0,Paid Social,Mobile,West,Yes,Not as described
ORD-7308,2025-03-01,CUST-1432,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Organic Search,Desktop,Northeast,No,
ORD-4936,2025-02-09,CUST-1776,New,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Tablet,Southeast,No,
ORD-7932,2025-03-07,CUST-0967,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Midwest,Yes,Defective
ORD-4829,2025-02-07,CUST-0060,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Paid Social,Tablet,West,No,
ORD-10165,2025-03-26,CUST-0862,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Referral,Mobile,Southwest,No,
ORD-2210,2025-01-13,CUST-0333,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Organic Search,Desktop,Northeast,No,
ORD-7630,2025-03-04,CUST-0380,Returning,French Press Mug,Home & Kitchen,20.0,3,60.0,Direct,Mobile,Southwest,No,
ORD-1647,2025-01-07,CUST-0442,Returning,Merino Crew Sweater,Apparel,69.0,1,69.0,Email,Mobile,West,No,
ORD-2776,2025-01-18,CUST-1140,New,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,Northeast,Yes,Not as described
ORD-3794,2025-01-28,CUST-0224,Returning,French Press Mug,Home & Kitchen,20.0,2,40.0,Organic Search,Desktop,West,No,
ORD-10134,2025-03-26,CUST-1316,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Desktop,Northeast,No,
ORD-8781,2025-03-14,CUST-0913,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Desktop,West,No,
ORD-6449,2025-02-20,CUST-0614,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Direct,Desktop,Midwest,No,
ORD-3129,2025-01-21,CUST-1385,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Desktop,Northeast,No,
ORD-4908,2025-02-08,CUST-1806,New,Woven Market Tote,Accessories,18.0,1,18.0,Organic Search,Mobile,West,No,
ORD-10074,2025-03-26,CUST-0564,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Organic Search,Mobile,Midwest,No,
ORD-5680,2025-02-14,CUST-0128,Returning,Linen Joggers - Slate,Apparel,32.0,2,64.0,Paid Social,Mobile,Southeast,No,
ORD-1551,2025-01-06,CUST-0738,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Organic Search,Mobile,Southeast,No,
ORD-1629,2025-01-07,CUST-1322,New,Oversized Linen Tee,Apparel,24.0,1,24.0,Paid Social,Desktop,Northeast,Yes,Changed mind
ORD-4644,2025-02-06,CUST-0877,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,3,48.0,Paid Social,Mobile,Northeast,No,
ORD-7158,2025-02-27,CUST-0270,Returning,Ribbed Beanie,Apparel,22.0,2,44.0,Organic Search,Mobile,Southeast,No,
ORD-4958,2025-02-09,CUST-0229,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Northeast,Yes,Wrong size
ORD-5478,2025-02-12,CUST-2332,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Paid Social,Desktop,West,No,
ORD-5123,2025-02-10,CUST-0417,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Referral,Mobile,Southwest,No,
ORD-6332,2025-02-19,CUST-0851,New,Woven Market Tote,Accessories,18.0,1,18.0,Referral,Desktop,Midwest,No,
ORD-3782,2025-01-28,CUST-1630,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Direct,Tablet,Midwest,No,
ORD-4546,2025-02-05,CUST-1779,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Paid Social,Desktop,Northeast,No,
ORD-1727,2025-01-08,CUST-1546,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,Midwest,No,
ORD-5581,2025-02-13,CUST-0176,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Referral,Desktop,Southwest,No,
ORD-8488,2025-03-12,CUST-1125,New,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Desktop,Northeast,No,
ORD-10353,2025-03-28,CUST-0167,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Direct,Desktop,Southwest,No,
ORD-1964,2025-01-10,CUST-1628,New,Ribbed Beanie,Apparel,22.0,2,44.0,Email,Desktop,Southwest,No,
ORD-3996,2025-01-30,CUST-1987,New,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Organic Search,Desktop,Midwest,No,
ORD-2086,2025-01-11,CUST-1856,New,Woven Market Tote,Accessories,18.0,1,18.0,Paid Social,Mobile,West,Yes,Wrong size
ORD-7759,2025-03-05,CUST-0614,Returning,French Press Mug,Home & Kitchen,20.0,2,40.0,Direct,Mobile,Southwest,No,
ORD-5173,2025-02-10,CUST-2197,New,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,Southeast,No,
ORD-8477,2025-03-12,CUST-0374,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Mobile,West,No,
ORD-4892,2025-02-08,CUST-2472,New,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Mobile,Southwest,No,
ORD-4771,2025-02-07,CUST-0564,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Direct,Mobile,Southeast,No,
ORD-6497,2025-02-21,CUST-0835,New,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Email,Desktop,West,No,
ORD-1596,2025-01-07,CUST-0522,Returning,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Direct,Desktop,Southwest,No,
ORD-6585,2025-02-22,CUST-2380,New,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Mobile,Southwest,No,
ORD-9717,2025-03-22,CUST-1726,New,Leather Card Wallet,Accessories,25.0,2,50.0,Paid Social,Mobile,Northeast,No,
ORD-8059,2025-03-08,CUST-0697,Returning,Bamboo Cutting Board Set,Home & Kitchen,16.0,2,32.0,Organic Search,Mobile,Southeast,No,
ORD-10500,2025-03-30,CUST-0231,Returning,French Press Mug,Home & Kitchen,20.0,3,60.0,Paid Social,Desktop,Southeast,No,
ORD-3070,2025-01-21,CUST-0582,Returning,French Press Mug,Home & Kitchen,20.0,2,40.0,Paid Social,Mobile,Midwest,No,
ORD-4979,2025-02-09,CUST-0090,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,2,50.0,Paid Social,Mobile,Northeast,No,
ORD-7089,2025-02-27,CUST-1260,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Email,Mobile,Southwest,No,
ORD-6923,2025-02-25,CUST-1157,New,Merino Crew Sweater,Apparel,69.0,2,138.0,Direct,Mobile,Northeast,No,
ORD-6364,2025-02-20,CUST-0236,Returning,Leather Card Wallet,Accessories,25.0,2,50.0,Organic Search,Tablet,Southeast,Yes,Not as described
ORD-7715,2025-03-05,CUST-2234,New,Merino Crew Sweater,Apparel,69.0,1,69.0,Direct,Mobile,Northeast,No,
ORD-7813,2025-03-06,CUST-2447,New,Oversized Linen Tee,Apparel,24.0,2,48.0,Paid Social,Mobile,Southeast,No,
ORD-3353,2025-01-23,CUST-0780,Returning,Stoneware Mug Set,Home & Kitchen,34.0,3,102.0,Email,Desktop,Southwest,No,
ORD-8364,2025-03-11,CUST-1122,New,Leather Card Wallet,Accessories,25.0,1,25.0,Email,Mobile,Southwest,No,
ORD-6381,2025-02-20,CUST-0078,Returning,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Organic Search,Desktop,Midwest,No,
ORD-1915,2025-01-09,CUST-0371,Returning,Woven Market Tote,Accessories,18.0,2,36.0,Referral,Mobile,Southeast,No,
ORD-6630,2025-02-22,CUST-0056,Returning,Ceramic Pour-Over Kit,Home & Kitchen,25.0,1,25.0,Email,Desktop,Northeast,No,
ORD-4939,2025-02-09,CUST-0109,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Direct,Desktop,West,No,
ORD-1816,2025-01-09,CUST-1482,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Direct,Mobile,Midwest,No,
ORD-10104,2025-03-26,CUST-0411,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Organic Search,Desktop,West,No,
ORD-10677,2025-03-31,CUST-0454,Returning,Leather Card Wallet,Accessories,25.0,1,25.0,Paid Social,Desktop,Southeast,No,
ORD-4374,2025-02-03,CUST-2393,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Direct,Desktop,Southwest,Yes,Defective
ORD-4968,2025-02-09,CUST-0166,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Direct,Mobile,West,No,
ORD-2333,2025-01-14,CUST-0506,Returning,Brass Key Hook,Home & Kitchen,14.0,2,28.0,Referral,Mobile,Southeast,No,
ORD-9672,2025-03-22,CUST-0612,Returning,Canvas Weekender Bag,Accessories,59.99,1,59.99,Email,Mobile,West,No,
ORD-9921,2025-03-24,CUST-0782,Returning,Linen Joggers - Slate,Apparel,32.0,1,32.0,Paid Social,Mobile,Northeast,Yes,Defective
ORD-6026,2025-02-17,CUST-0719,Returning,Ribbed Beanie,Apparel,22.0,1,22.0,Paid Social,Desktop,Midwest,No,
ORD-9912,2025-03-24,CUST-0793,Returning,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Organic Search,Desktop,Northeast,No,
ORD-5818,2025-02-15,CUST-2268,New,Stoneware Mug Set,Home & Kitchen,34.0,2,68.0,Direct,Mobile,Northeast,No,
ORD-3520,2025-01-25,CUST-1715,New,Linen Joggers - Slate,Apparel,32.0,3,96.0,Paid Social,Desktop,Southwest,No,
ORD-4697,2025-02-06,CUST-2218,New,Brass Key Hook,Home & Kitchen,14.0,1,14.0,Direct,Desktop,Midwest,No,
ORD-6322,2025-02-19,CUST-0575,Returning,Leather Card Wallet,Accessories,25.0,3,75.0,Organic Search,Mobile,Midwest,No,
ORD-1880,2025-01-09,CUST-2195,New,French Press Mug,Home & Kitchen,20.0,2,40.0,Email,Desktop,Midwest,Yes,Changed mind
ORD-3052,2025-01-21,CUST-0691,Returning,Stoneware Mug Set,Home & Kitchen,34.0,1,34.0,Paid Social,Mobile,West,No,
ORD-2078,2025-01-11,CUST-1426,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Organic Search,Desktop,Southeast,No,
ORD-4786,2025-02-07,CUST-0685,Returning,French Press Mug,Home & Kitchen,20.0,1,20.0,Paid Social,Desktop,Southeast,No,
ORD-2550,2025-01-16,CUST-1320,New,Bamboo Cutting Board Set,Home & Kitchen,16.0,1,16.0,Paid Social,Tablet,Midwest,No,
